время;координата x;координата y;координата z;скорость x;скорость y;скорость z;фокальный параметр;эксцентриситет;наклонение;долгота восходящего узла; аргумент широты перигея;время прохождения перигея;аргумент широты;истинная аномалия;большая полуось;период обращения;среднее движение; средняя аномалия; радиус-вектор точки
1850.000;-669.614;3853555.487;8688667.198;-4615.247;-3227.371;-1743.780;6411185.750;0.462;1.165;0.477;-2.478;7078.360;1.447;-3.925;8149933.818;7322.185;0.001;-4.486;9528442.153
1851.000;-674.229;3850327.228;8686921.416;-4614.937;-3229.146;-1747.784;6411185.750;0.462;1.165;0.477;-2.478;7080.389;1.448;-3.926;8149933.818;7322.185;0.001;-4.487;9525870.443
1852.000;-678.843;3847097.194;8685171.629;-4614.625;-3230.922;-1751.791;6411185.750;0.462;1.165;0.477;-2.478;7082.418;1.448;-3.926;8149933.818;7322.185;0.001;-4.488;9523297.297
1853.000;-683.458;3843865.384;8683417.833;-4614.310;-3232.697;-1755.801;6411185.750;0.462;1.165;0.477;-2.478;7084.447;1.449;-3.927;8149933.818;7322.185;0.001;-4.489;9520722.715
1854.000;-688.072;3840631.799;8681660.026;-4613.993;-3234.473;-1759.813;6411185.750;0.462;1.165;0.477;-2.478;7086.476;1.450;-3.928;8149933.818;7322.185;0.001;-4.490;9518146.697
1855.000;-692.686;3837396.439;8679898.206;-4613.674;-3236.248;-1763.827;6411185.750;0.462;1.165;0.477;-2.478;7088.506;1.450;-3.928;8149933.818;7322.185;0.001;-4.491;9515569.242
1856.000;-697.299;3834159.303;8678132.371;-4613.352;-3238.023;-1767.844;6411185.750;0.462;1.165;0.477;-2.478;7090.535;1.451;-3.929;8149933.818;7322.185;0.001;-4.492;9512990.351
1857.000;-701.913;3830920.392;8676362.517;-4613.028;-3239.799;-1771.863;6411185.750;0.462;1.165;0.477;-2.478;7092.565;1.451;-3.929;8149933.818;7322.185;0.001;-4.493;9510410.024
1858.000;-706.525;3827679.706;8674588.643;-4612.702;-3241.574;-1775.885;6411185.750;0.462;1.165;0.477;-2.478;7094.596;1.452;-3.930;8149933.818;7322.185;0.001;-4.494;9507828.261
1859.000;-711.138;3824437.244;8672810.746;-4612.373;-3243.349;-1779.909;6411185.750;0.462;1.165;0.477;-2.478;7096.626;1.452;-3.930;8149933.818;7322.185;0.001;-4.494;9505245.062
1860.000;-715.750;3821193.008;8671028.824;-4612.042;-3245.124;-1783.936;6411185.750;0.462;1.165;0.477;-2.478;7098.657;1.453;-3.931;8149933.818;7322.185;0.001;-4.495;9502660.427
1861.000;-720.362;3817946.996;8669242.874;-4611.708;-3246.899;-1787.965;6411185.750;0.462;1.165;0.477;-2.478;7100.688;1.453;-3.931;8149933.818;7322.185;0.001;-4.496;9500074.355
1862.000;-724.974;3814699.210;8667452.893;-4611.372;-3248.674;-1791.997;6411185.750;0.462;1.165;0.477;-2.478;7102.719;1.454;-3.932;8149933.818;7322.185;0.001;-4.497;9497486.848
1863.000;-729.585;3811449.649;8665658.880;-4611.034;-3250.449;-1796.031;6411185.750;0.462;1.165;0.477;-2.478;7104.750;1.455;-3.933;8149933.818;7322.185;0.001;-4.498;9494897.904
1864.000;-734.196;3808198.312;8663860.831;-4610.693;-3252.224;-1800.067;6411185.750;0.462;1.165;0.477;-2.478;7106.782;1.455;-3.933;8149933.818;7322.185;0.001;-4.499;9492307.525
1865.000;-738.806;3804945.201;8662058.745;-4610.349;-3253.998;-1804.106;6411185.750;0.462;1.165;0.477;-2.478;7108.814;1.456;-3.934;8149933.818;7322.185;0.001;-4.500;9489715.710
1866.000;-743.416;3801690.316;8660252.618;-4610.003;-3255.773;-1808.147;6411185.750;0.462;1.165;0.477;-2.478;7110.846;1.456;-3.934;8149933.818;7322.185;0.001;-4.501;9487122.459
1867.000;-748.026;3798433.655;8658442.449;-4609.655;-3257.548;-1812.191;6411185.750;0.462;1.165;0.477;-2.478;7112.878;1.457;-3.935;8149933.818;7322.185;0.001;-4.502;9484527.772
1868.000;-752.636;3795175.220;8656628.235;-4609.304;-3259.322;-1816.238;6411185.750;0.462;1.165;0.477;-2.478;7114.911;1.457;-3.935;8149933.818;7322.185;0.001;-4.502;9481931.649
1869.000;-757.245;3791915.011;8654809.973;-4608.951;-3261.097;-1820.287;6411185.750;0.462;1.165;0.477;-2.478;7116.944;1.458;-3.936;8149933.818;7322.185;0.001;-4.503;9479334.090
1870.000;-761.854;3788653.027;8652987.661;-4608.596;-3262.871;-1824.338;6411185.750;0.462;1.165;0.477;-2.478;7118.977;1.458;-3.937;8149933.818;7322.185;0.001;-4.504;9476735.096
1871.000;-766.462;3785389.269;8651161.296;-4608.238;-3264.645;-1828.392;6411185.750;0.462;1.165;0.477;-2.478;7121.010;1.459;-3.937;8149933.818;7322.185;0.001;-4.505;9474134.665
1872.000;-771.070;3782123.736;8649330.876;-4607.877;-3266.420;-1832.448;6411185.750;0.462;1.165;0.477;-2.478;7123.044;1.460;-3.938;8149933.818;7322.185;0.001;-4.506;9471532.800
1873.000;-775.678;3778856.429;8647496.399;-4607.514;-3268.194;-1836.507;6411185.750;0.462;1.165;0.477;-2.478;7125.078;1.460;-3.938;8149933.818;7322.185;0.001;-4.507;9468929.498
1874.000;-780.285;3775587.348;8645657.862;-4607.149;-3269.968;-1840.568;6411185.750;0.462;1.165;0.477;-2.478;7127.112;1.461;-3.939;8149933.818;7322.185;0.001;-4.508;9466324.761
1875.000;-784.892;3772316.493;8643815.262;-4606.781;-3271.742;-1844.632;6411185.750;0.462;1.165;0.477;-2.478;7129.146;1.461;-3.939;8149933.818;7322.185;0.001;-4.509;9463718.588
1876.000;-789.499;3769043.864;8641968.598;-4606.411;-3273.516;-1848.698;6411185.750;0.462;1.165;0.477;-2.478;7131.181;1.462;-3.940;8149933.818;7322.185;0.001;-4.509;9461110.980
1877.000;-794.105;3765769.461;8640117.865;-4606.038;-3275.290;-1852.767;6411185.750;0.462;1.165;0.477;-2.478;7133.215;1.462;-3.940;8149933.818;7322.185;0.001;-4.510;9458501.936
1878.000;-798.711;3762493.284;8638263.063;-4605.662;-3277.064;-1856.838;6411185.750;0.462;1.165;0.477;-2.478;7135.250;1.463;-3.941;8149933.818;7322.185;0.001;-4.511;9455891.457
1879.000;-803.316;3759215.333;8636404.188;-4605.285;-3278.838;-1860.912;6411185.750;0.462;1.165;0.477;-2.478;7137.286;1.464;-3.942;8149933.818;7322.185;0.001;-4.512;9453279.542
1880.000;-807.921;3755935.608;8634541.239;-4604.904;-3280.611;-1864.988;6411185.750;0.462;1.165;0.477;-2.478;7139.321;1.464;-3.942;8149933.818;7322.185;0.001;-4.513;9450666.192
1881.000;-812.526;3752654.110;8632674.212;-4604.522;-3282.385;-1869.067;6411185.750;0.462;1.165;0.477;-2.478;7141.357;1.465;-3.943;8149933.818;7322.185;0.001;-4.514;9448051.407
1882.000;-817.130;3749370.838;8630803.104;-4604.136;-3284.159;-1873.148;6411185.750;0.462;1.165;0.477;-2.478;7143.393;1.465;-3.943;8149933.818;7322.185;0.001;-4.515;9445435.186
1883.000;-821.734;3746085.793;8628927.915;-4603.749;-3285.932;-1877.232;6411185.750;0.462;1.165;0.477;-2.478;7145.429;1.466;-3.944;8149933.818;7322.185;0.001;-4.516;9442817.530
1884.000;-826.338;3742798.974;8627048.640;-4603.358;-3287.705;-1881.318;6411185.750;0.462;1.165;0.477;-2.478;7147.466;1.466;-3.944;8149933.818;7322.185;0.001;-4.517;9440198.439
1885.000;-830.941;3739510.382;8625165.278;-4602.966;-3289.479;-1885.407;6411185.750;0.462;1.165;0.477;-2.478;7149.502;1.467;-3.945;8149933.818;7322.185;0.001;-4.517;9437577.913
1886.000;-835.544;3736220.017;8623277.826;-4602.570;-3291.252;-1889.498;6411185.750;0.462;1.165;0.477;-2.478;7151.539;1.468;-3.946;8149933.818;7322.185;0.001;-4.518;9434955.952
1887.000;-840.146;3732927.878;8621386.281;-4602.172;-3293.025;-1893.592;6411185.750;0.462;1.165;0.477;-2.478;7153.577;1.468;-3.946;8149933.818;7322.185;0.001;-4.519;9432332.555
1888.000;-844.748;3729633.966;8619490.641;-4601.772;-3294.798;-1897.688;6411185.750;0.462;1.165;0.477;-2.478;7155.614;1.469;-3.947;8149933.818;7322.185;0.001;-4.520;9429707.724
1889.000;-849.350;3726338.282;8617590.904;-4601.369;-3296.571;-1901.787;6411185.750;0.462;1.165;0.477;-2.478;7157.652;1.469;-3.947;8149933.818;7322.185;0.001;-4.521;9427081.458
1890.000;-853.951;3723040.824;8615687.066;-4600.964;-3298.344;-1905.888;6411185.750;0.462;1.165;0.477;-2.478;7159.690;1.470;-3.948;8149933.818;7322.185;0.001;-4.522;9424453.756
1891.000;-858.552;3719741.593;8613779.126;-4600.556;-3300.117;-1909.992;6411185.750;0.462;1.165;0.477;-2.478;7161.728;1.470;-3.948;8149933.818;7322.185;0.001;-4.523;9421824.620
1892.000;-863.152;3716440.590;8611867.081;-4600.146;-3301.890;-1914.099;6411185.750;0.462;1.165;0.477;-2.478;7163.766;1.471;-3.949;8149933.818;7322.185;0.001;-4.524;9419194.049
1893.000;-867.752;3713137.814;8609950.928;-4599.733;-3303.662;-1918.208;6411185.750;0.462;1.165;0.477;-2.478;7165.805;1.472;-3.950;8149933.818;7322.185;0.001;-4.525;9416562.044
1894.000;-872.351;3709833.266;8608030.665;-4599.317;-3305.435;-1922.319;6411185.750;0.462;1.165;0.477;-2.478;7167.844;1.472;-3.950;8149933.818;7322.185;0.001;-4.525;9413928.603
1895.000;-876.951;3706526.945;8606106.289;-4598.899;-3307.207;-1926.433;6411185.750;0.462;1.165;0.477;-2.478;7169.883;1.473;-3.951;8149933.818;7322.185;0.001;-4.526;9411293.728
1896.000;-881.549;3703218.852;8604177.798;-4598.478;-3308.980;-1930.550;6411185.750;0.462;1.165;0.477;-2.478;7171.922;1.473;-3.951;8149933.818;7322.185;0.001;-4.527;9408657.419
1897.000;-886.147;3699908.986;8602245.189;-4598.055;-3310.752;-1934.669;6411185.750;0.462;1.165;0.477;-2.478;7173.962;1.474;-3.952;8149933.818;7322.185;0.001;-4.528;9406019.674
1898.000;-890.745;3696597.348;8600308.459;-4597.629;-3312.524;-1938.790;6411185.750;0.462;1.165;0.477;-2.478;7176.002;1.474;-3.952;8149933.818;7322.185;0.001;-4.529;9403380.496
1899.000;-895.343;3693283.938;8598367.607;-4597.201;-3314.296;-1942.915;6411185.750;0.462;1.165;0.477;-2.478;7178.042;1.475;-3.953;8149933.818;7322.185;0.001;-4.530;9400739.883
1900.000;-899.940;3689968.756;8596422.629;-4596.770;-3316.068;-1947.041;6411185.750;0.462;1.165;0.477;-2.478;7180.083;1.476;-3.954;8149933.818;7322.185;0.001;-4.531;9398097.835
1901.000;-904.536;3686651.802;8594473.524;-4596.337;-3317.840;-1951.171;6411185.750;0.462;1.165;0.477;-2.478;7182.123;1.476;-3.954;8149933.818;7322.185;0.001;-4.532;9395454.353
1902.000;-909.132;3683333.077;8592520.287;-4595.901;-3319.612;-1955.302;6411185.750;0.462;1.165;0.477;-2.478;7184.164;1.477;-3.955;8149933.818;7322.185;0.001;-4.533;9392809.437
1903.000;-913.728;3680012.579;8590562.918;-4595.462;-3321.383;-1959.437;6411185.750;0.462;1.165;0.477;-2.478;7186.205;1.477;-3.955;8149933.818;7322.185;0.001;-4.534;9390163.087
1904.000;-918.323;3676690.310;8588601.413;-4595.021;-3323.155;-1963.574;6411185.750;0.462;1.165;0.477;-2.478;7188.247;1.478;-3.956;8149933.818;7322.185;0.001;-4.534;9387515.303
1905.000;-922.918;3673366.270;8586635.770;-4594.577;-3324.926;-1967.713;6411185.750;0.462;1.165;0.477;-2.478;7190.288;1.478;-3.956;8149933.818;7322.185;0.001;-4.535;9384866.084
1906.000;-927.512;3670040.458;8584665.986;-4594.131;-3326.698;-1971.855;6411185.750;0.462;1.165;0.477;-2.478;7192.330;1.479;-3.957;8149933.818;7322.185;0.001;-4.536;9382215.432
1907.000;-932.106;3666712.874;8582692.059;-4593.682;-3328.469;-1976.000;6411185.750;0.462;1.165;0.477;-2.478;7194.372;1.480;-3.958;8149933.818;7322.185;0.001;-4.537;9379563.345
1908.000;-936.700;3663383.520;8580713.986;-4593.230;-3330.240;-1980.147;6411185.750;0.462;1.165;0.477;-2.478;7196.415;1.480;-3.958;8149933.818;7322.185;0.001;-4.538;9376909.825
1909.000;-941.293;3660052.394;8578731.764;-4592.776;-3332.011;-1984.297;6411185.750;0.462;1.165;0.477;-2.478;7198.457;1.481;-3.959;8149933.818;7322.185;0.001;-4.539;9374254.871
1910.000;-945.885;3656719.498;8576745.392;-4592.320;-3333.782;-1988.449;6411185.750;0.462;1.165;0.477;-2.478;7200.500;1.481;-3.959;8149933.818;7322.185;0.001;-4.540;9371598.483
1911.000;-950.477;3653384.830;8574754.866;-4591.860;-3335.553;-1992.604;6411185.750;0.462;1.165;0.477;-2.478;7202.543;1.482;-3.960;8149933.818;7322.185;0.001;-4.541;9368940.662
1912.000;-955.069;3650048.392;8572760.183;-4591.398;-3337.324;-1996.761;6411185.750;0.462;1.165;0.477;-2.478;7204.587;1.482;-3.960;8149933.818;7322.185;0.001;-4.542;9366281.407
1913.000;-959.660;3646710.183;8570761.342;-4590.934;-3339.094;-2000.921;6411185.750;0.462;1.165;0.477;-2.478;7206.630;1.483;-3.961;8149933.818;7322.185;0.001;-4.542;9363620.718
1914.000;-964.251;3643370.204;8568758.340;-4590.466;-3340.865;-2005.084;6411185.750;0.462;1.165;0.477;-2.478;7208.674;1.484;-3.962;8149933.818;7322.185;0.001;-4.543;9360958.596
1915.000;-968.841;3640028.454;8566751.174;-4589.996;-3342.635;-2009.249;6411185.750;0.462;1.165;0.477;-2.478;7210.719;1.484;-3.962;8149933.818;7322.185;0.001;-4.544;9358295.041
1916.000;-973.431;3636684.933;8564739.841;-4589.524;-3344.405;-2013.417;6411185.750;0.462;1.165;0.477;-2.478;7212.763;1.485;-3.963;8149933.818;7322.185;0.001;-4.545;9355630.052
1917.000;-978.020;3633339.643;8562724.340;-4589.049;-3346.176;-2017.587;6411185.750;0.462;1.165;0.477;-2.478;7214.808;1.485;-3.963;8149933.818;7322.185;0.001;-4.546;9352963.630
1918.000;-982.609;3629992.582;8560704.666;-4588.571;-3347.946;-2021.760;6411185.750;0.462;1.165;0.477;-2.478;7216.852;1.486;-3.964;8149933.818;7322.185;0.001;-4.547;9350295.774
1919.000;-987.197;3626643.752;8558680.819;-4588.090;-3349.716;-2025.935;6411185.750;0.462;1.165;0.477;-2.478;7218.898;1.486;-3.964;8149933.818;7322.185;0.001;-4.548;9347626.486
1920.000;-991.785;3623293.151;8556652.795;-4587.607;-3351.485;-2030.114;6411185.750;0.462;1.165;0.477;-2.478;7220.943;1.487;-3.965;8149933.818;7322.185;0.001;-4.549;9344955.765
1921.000;-996.373;3619940.781;8554620.591;-4587.122;-3353.255;-2034.294;6411185.750;0.462;1.165;0.477;-2.478;7222.989;1.488;-3.966;8149933.818;7322.185;0.001;-4.550;9342283.610
1922.000;-1000.959;3616586.641;8552584.205;-4586.633;-3355.025;-2038.477;6411185.750;0.462;1.165;0.477;-2.478;7225.035;1.488;-3.966;8149933.818;7322.185;0.001;-4.551;9339610.023
1923.000;-1005.546;3613230.732;8550543.635;-4586.142;-3356.794;-2042.663;6411185.750;0.462;1.165;0.477;-2.478;7227.081;1.489;-3.967;8149933.818;7322.185;0.001;-4.551;9336935.003
1924.000;-1010.132;3609873.053;8548498.878;-4585.648;-3358.563;-2046.852;6411185.750;0.462;1.165;0.477;-2.478;7229.127;1.489;-3.967;8149933.818;7322.185;0.001;-4.552;9334258.550
1925.000;-1014.717;3606513.605;8546449.931;-4585.152;-3360.333;-2051.043;6411185.750;0.462;1.165;0.477;-2.478;7231.174;1.490;-3.968;8149933.818;7322.185;0.001;-4.553;9331580.664
1926.000;-1019.302;3603152.388;8544396.791;-4584.653;-3362.102;-2055.237;6411185.750;0.462;1.165;0.477;-2.478;7233.221;1.490;-3.969;8149933.818;7322.185;0.001;-4.554;9328901.346
1927.000;-1023.886;3599789.402;8542339.457;-4584.151;-3363.871;-2059.433;6411185.750;0.462;1.165;0.477;-2.478;7235.268;1.491;-3.969;8149933.818;7322.185;0.001;-4.555;9326220.596
1928.000;-1028.470;3596424.647;8540277.924;-4583.647;-3365.639;-2063.632;6411185.750;0.462;1.165;0.477;-2.478;7237.315;1.492;-3.970;8149933.818;7322.185;0.001;-4.556;9323538.413
1929.000;-1033.054;3593058.123;8538212.192;-4583.139;-3367.408;-2067.833;6411185.750;0.462;1.165;0.477;-2.478;7239.363;1.492;-3.970;8149933.818;7322.185;0.001;-4.557;9320854.798
1930.000;-1037.637;3589689.831;8536142.257;-4582.630;-3369.177;-2072.037;6411185.750;0.462;1.165;0.477;-2.478;7241.411;1.493;-3.971;8149933.818;7322.185;0.001;-4.558;9318169.750
1931.000;-1042.219;3586319.770;8534068.116;-4582.117;-3370.945;-2076.244;6411185.750;0.462;1.165;0.477;-2.478;7243.459;1.493;-3.971;8149933.818;7322.185;0.001;-4.559;9315483.270
1932.000;-1046.801;3582947.940;8531989.768;-4581.602;-3372.713;-2080.454;6411185.750;0.462;1.165;0.477;-2.478;7245.508;1.494;-3.972;8149933.818;7322.185;0.001;-4.560;9312795.359
1933.000;-1051.382;3579574.343;8529907.208;-4581.084;-3374.482;-2084.665;6411185.750;0.462;1.165;0.477;-2.478;7247.556;1.495;-3.973;8149933.818;7322.185;0.001;-4.560;9310106.015
1934.000;-1055.963;3576198.977;8527820.436;-4580.563;-3376.250;-2088.880;6411185.750;0.462;1.165;0.477;-2.478;7249.605;1.495;-3.973;8149933.818;7322.185;0.001;-4.561;9307415.239
1935.000;-1060.543;3572821.843;8525729.447;-4580.040;-3378.018;-2093.097;6411185.750;0.462;1.165;0.477;-2.478;7251.654;1.496;-3.974;8149933.818;7322.185;0.001;-4.562;9304723.032
1936.000;-1065.123;3569442.942;8523634.240;-4579.514;-3379.785;-2097.317;6411185.750;0.462;1.165;0.477;-2.478;7253.704;1.496;-3.974;8149933.818;7322.185;0.001;-4.563;9302029.393
1937.000;-1069.702;3566062.273;8521534.812;-4578.985;-3381.553;-2101.540;6411185.750;0.462;1.165;0.477;-2.478;7255.754;1.497;-3.975;8149933.818;7322.185;0.001;-4.564;9299334.322
1938.000;-1074.281;3562679.836;8519431.160;-4578.453;-3383.320;-2105.765;6411185.750;0.462;1.165;0.477;-2.478;7257.804;1.497;-3.976;8149933.818;7322.185;0.001;-4.565;9296637.819
1939.000;-1078.859;3559295.632;8517323.282;-4577.919;-3385.088;-2109.992;6411185.750;0.462;1.165;0.477;-2.478;7259.854;1.498;-3.976;8149933.818;7322.185;0.001;-4.566;9293939.886
1940.000;-1083.437;3555909.661;8515211.174;-4577.382;-3386.855;-2114.223;6411185.750;0.462;1.165;0.477;-2.478;7261.904;1.499;-3.977;8149933.818;7322.185;0.001;-4.567;9291240.521
1941.000;-1088.014;3552521.922;8513094.835;-4576.842;-3388.622;-2118.456;6411185.750;0.462;1.165;0.477;-2.478;7263.955;1.499;-3.977;8149933.818;7322.185;0.001;-4.568;9288539.724
1942.000;-1092.591;3549132.417;8510974.262;-4576.299;-3390.389;-2122.692;6411185.750;0.462;1.165;0.477;-2.478;7266.006;1.500;-3.978;8149933.818;7322.185;0.001;-4.569;9285837.496
1943.000;-1097.167;3545741.144;8508849.451;-4575.754;-3392.156;-2126.930;6411185.750;0.462;1.165;0.477;-2.478;7268.057;1.500;-3.978;8149933.818;7322.185;0.001;-4.569;9283133.838
1944.000;-1101.742;3542348.105;8506720.401;-4575.206;-3393.922;-2131.171;6411185.750;0.462;1.165;0.477;-2.478;7270.109;1.501;-3.979;8149933.818;7322.185;0.001;-4.570;9280428.748
1945.000;-1106.317;3538953.299;8504587.109;-4574.655;-3395.689;-2135.414;6411185.750;0.462;1.165;0.477;-2.478;7272.161;1.502;-3.980;8149933.818;7322.185;0.001;-4.571;9277722.228
1946.000;-1110.891;3535556.727;8502449.571;-4574.102;-3397.455;-2139.661;6411185.750;0.462;1.165;0.477;-2.478;7274.213;1.502;-3.980;8149933.818;7322.185;0.001;-4.572;9275014.276
1947.000;-1115.465;3532158.389;8500307.786;-4573.545;-3399.221;-2143.910;6411185.750;0.462;1.165;0.477;-2.478;7276.265;1.503;-3.981;8149933.818;7322.185;0.001;-4.573;9272304.894
1948.000;-1120.039;3528758.285;8498161.751;-4572.986;-3400.987;-2148.161;6411185.750;0.462;1.165;0.477;-2.478;7278.318;1.503;-3.981;8149933.818;7322.185;0.001;-4.574;9269594.082
1949.000;-1124.611;3525356.414;8496011.463;-4572.424;-3402.753;-2152.415;6411185.750;0.462;1.165;0.477;-2.478;7280.371;1.504;-3.982;8149933.818;7322.185;0.001;-4.575;9266881.839
1950.000;-1129.183;3521952.778;8493856.920;-4571.860;-3404.519;-2156.672;6411185.750;0.462;1.165;0.477;-2.478;7282.424;1.505;-3.983;8149933.818;7322.185;0.001;-4.576;9264168.165
1951.000;-1133.755;3518547.376;8491698.118;-4571.292;-3406.285;-2160.932;6411185.750;0.462;1.165;0.477;-2.478;7284.477;1.505;-3.983;8149933.818;7322.185;0.001;-4.577;9261453.061
1952.000;-1138.326;3515140.209;8489535.055;-4570.722;-3408.050;-2165.194;6411185.750;0.462;1.165;0.477;-2.478;7286.531;1.506;-3.984;8149933.818;7322.185;0.001;-4.578;9258736.528
1953.000;-1142.896;3511731.276;8487367.729;-4570.149;-3409.815;-2169.459;6411185.750;0.462;1.165;0.477;-2.478;7288.584;1.506;-3.984;8149933.818;7322.185;0.001;-4.578;9256018.564
1954.000;-1147.466;3508320.578;8485196.137;-4569.573;-3411.580;-2173.726;6411185.750;0.462;1.165;0.477;-2.478;7290.639;1.507;-3.985;8149933.818;7322.185;0.001;-4.579;9253299.170
1955.000;-1152.036;3504908.115;8483020.276;-4568.994;-3413.345;-2177.997;6411185.750;0.462;1.165;0.477;-2.478;7292.693;1.507;-3.986;8149933.818;7322.185;0.001;-4.580;9250578.346
1956.000;-1156.604;3501493.888;8480840.143;-4568.413;-3415.110;-2182.269;6411185.750;0.462;1.165;0.477;-2.478;7294.748;1.508;-3.986;8149933.818;7322.185;0.001;-4.581;9247856.092
1957.000;-1161.172;3498077.895;8478655.736;-4567.828;-3416.875;-2186.545;6411185.750;0.462;1.165;0.477;-2.478;7296.803;1.509;-3.987;8149933.818;7322.185;0.001;-4.582;9245132.409
1958.000;-1165.740;3494660.138;8476467.052;-4567.241;-3418.639;-2190.823;6411185.750;0.462;1.165;0.477;-2.478;7298.858;1.509;-3.987;8149933.818;7322.185;0.001;-4.583;9242407.296
1959.000;-1170.307;3491240.617;8474274.089;-4566.651;-3420.403;-2195.104;6411185.750;0.462;1.165;0.477;-2.478;7300.913;1.510;-3.988;8149933.818;7322.185;0.001;-4.584;9239680.754
1960.000;-1174.873;3487819.331;8472076.843;-4566.058;-3422.168;-2199.388;6411185.750;0.462;1.165;0.477;-2.478;7302.969;1.510;-3.988;8149933.818;7322.185;0.001;-4.585;9236952.783
1961.000;-1179.439;3484396.282;8469875.313;-4565.463;-3423.932;-2203.674;6411185.750;0.462;1.165;0.477;-2.478;7305.025;1.511;-3.989;8149933.818;7322.185;0.001;-4.586;9234223.382
1962.000;-1184.004;3480971.468;8467669.494;-4564.864;-3425.695;-2207.963;6411185.750;0.462;1.165;0.477;-2.478;7307.081;1.512;-3.990;8149933.818;7322.185;0.001;-4.587;9231492.553
1963.000;-1188.569;3477544.891;8465459.386;-4564.263;-3427.459;-2212.255;6411185.750;0.462;1.165;0.477;-2.478;7309.138;1.512;-3.990;8149933.818;7322.185;0.001;-4.588;9228760.294
1964.000;-1193.133;3474116.550;8463244.984;-4563.659;-3429.222;-2216.549;6411185.750;0.462;1.165;0.477;-2.478;7311.194;1.513;-3.991;8149933.818;7322.185;0.001;-4.588;9226026.606
1965.000;-1197.696;3470686.446;8461026.287;-4563.052;-3430.986;-2220.846;6411185.750;0.462;1.165;0.477;-2.478;7313.251;1.513;-3.991;8149933.818;7322.185;0.001;-4.589;9223291.490
1966.000;-1202.259;3467254.579;8458803.291;-4562.442;-3432.749;-2225.146;6411185.750;0.462;1.165;0.477;-2.478;7315.309;1.514;-3.992;8149933.818;7322.185;0.001;-4.590;9220554.945
1967.000;-1206.821;3463820.949;8456575.995;-4561.829;-3434.512;-2229.448;6411185.750;0.462;1.165;0.477;-2.478;7317.366;1.515;-3.993;8149933.818;7322.185;0.001;-4.591;9217816.972
1968.000;-1211.382;3460385.556;8454344.394;-4561.214;-3436.274;-2233.753;6411185.750;0.462;1.165;0.477;-2.478;7319.424;1.515;-3.993;8149933.818;7322.185;0.001;-4.592;9215077.570
1969.000;-1215.943;3456948.400;8452108.487;-4560.595;-3438.037;-2238.061;6411185.750;0.462;1.165;0.477;-2.478;7321.482;1.516;-3.994;8149933.818;7322.185;0.001;-4.593;9212336.740
1970.000;-1220.504;3453509.482;8449868.271;-4559.974;-3439.799;-2242.372;6411185.750;0.462;1.165;0.477;-2.478;7323.540;1.516;-3.994;8149933.818;7322.185;0.001;-4.594;9209594.482
